x,y,z
15,110,1
15,110,2
15,110,3
15,110,4
15,110,5
15,111,0
15,111,1
15,111,2
15,111,3
15,111,4
15,111,5
15,112,0
15,112,1
15,112,2
15,112,3
15,112,4
15,112,5
16,85,0
16,85,1
16,85,2
16,85,3
16,85,4
16,85,5
16,86,0
16,86,1
16,86,2
16,86,3
16,86,4
16,86,5
16,87,0
16,87,5
16,88,0
16,88,5
16,89,0
16,89,5
16,90,0
16,90,5
16,91,0
16,91,1
16,91,2
16,91,3
16,91,4
16,91,5
16,92,0
16,92,1
16,92,2
16,92,3
16,92,4
16,92,5
16,93,0
16,93,1
16,93,2
16,93,3
16,93,4
16,93,5
16,94,0
16,94,1
16,94,2
16,94,3
16,94,4
16,94,5
16,95,0
16,95,1
16,95,2
16,95,3
16,95,4
16,95,5
16,96,0
16,96,1
16,96,2
16,96,3
16,96,4
16,96,5
16,97,0
16,97,1
16,97,2
16,97,3
16,97,4
16,97,5
16,98,0
16,98,1
16,98,2
16,98,3
16,98,4
16,98,5
16,99,0
16,99,1
16,99,2
16,99,3
16,99,4
16,99,5
16,100,0
16,100,1
16,100,2
16,100,3
16,100,4
16,100,5
16,101,0
16,101,1
16,101,2
16,101,3
16,101,4
16,101,5
16,102,0
16,102,1
16,102,2
16,102,3
16,102,4
16,102,5
16,103,0
16,103,1
16,103,2
16,103,3
16,103,4
16,103,5
16,104,0
16,104,1
16,104,2
16,104,3
16,104,4
16,104,5
16,105,0
16,105,1
16,105,2
16,105,3
16,105,4
16,105,5
16,106,0
16,106,1
16,106,2
16,106,3
16,106,4
16,106,5
16,107,0
16,107,1
16,107,2
16,107,3
16,107,4
16,107,5
16,108,0
16,108,1
16,108,2
16,108,3
16,108,4
16,108,5
16,109,0
16,109,1
16,109,2
16,109,3
16,109,4
16,109,5
16,110,0
16,110,1
16,110,2
16,110,3
16,110,4
16,110,5
16,111,0
16,111,1
16,111,2
16,111,3
16,111,4
16,111,5
16,112,0
16,112,1
16,112,2
16,112,3
16,112,4
16,112,5
17,20,0
17,20,1
17,20,2
17,20,3
17,20,4
17,20,5
17,21,0
17,21,1
17,21,2
17,21,3
17,21,4
17,21,5
17,22,0
17,22,1
17,22,2
17,22,3
17,22,4
17,22,5
17,23,0
17,23,1
17,23,2
17,23,3
17,23,4
17,23,5
17,24,0
17,24,1
17,24,2
17,24,3
17,24,4
17,24,5
17,25,0
17,25,1
17,25,2
17,25,3
17,25,4
17,25,5
17,26,0
17,26,1
17,26,2
17,26,3
17,26,4
17,26,5
17,27,0
17,27,1
17,27,2
17,27,3
17,27,4
17,27,5
17,85,0
17,85,1
17,85,2
17,85,3
17,85,4
17,85,5
17,86,0
17,86,1
17,86,2
17,86,3
17,86,4
17,86,5
17,87,0
17,87,5
17,88,0
17,88,5
17,89,0
17,89,5
17,90,0
17,90,5
17,91,0
17,91,1
17,91,2
17,91,3
17,91,4
17,91,5
17,92,0
17,92,1
17,92,2
17,92,3
17,92,4
17,92,5
17,93,0
17,93,1
17,93,2
17,93,3
17,93,4
17,93,5
17,94,0
17,94,1
17,94,2
17,94,3
17,94,4
17,94,5
17,95,0
17,95,1
17,95,2
17,95,3
17,95,4
17,95,5
17,96,0
17,96,1
17,96,2
17,96,3
17,96,4
17,96,5
17,97,0
17,97,1
17,97,2
17,97,3
17,97,4
17,97,5
17,98,0
17,98,1
17,98,2
17,98,3
17,98,4
17,98,5
17,99,0
17,99,1
17,99,2
17,99,3
17,99,4
17,99,5
17,100,0
17,100,1
17,100,2
17,100,3
17,100,4
17,100,5
17,101,0
17,101,1
17,101,2
17,101,3
17,101,4
17,101,5
17,102,0
17,102,1
17,102,2
17,102,3
17,102,4
17,102,5
17,103,0
17,103,1
17,103,2
17,103,3
17,103,4
17,103,5
17,104,0
17,104,1
17,104,2
17,104,3
17,104,4
17,104,5
17,105,0
17,105,1
17,105,2
17,105,3
17,105,4
17,105,5
17,106,0
17,106,1
17,106,2
17,106,3
17,106,4
17,106,5
17,107,0
17,107,1
17,107,2
17,107,3
17,107,4
17,107,5
17,108,0
17,108,1
17,108,2
17,108,3
17,108,4
17,108,5
17,109,0
17,109,1
17,109,2
17,109,3
17,109,4
17,109,5
17,110,0
17,110,1
17,110,2
17,110,3
17,110,4
17,110,5
17,111,0
17,111,1
17,111,2
17,111,3
17,111,4
17,111,5
17,112,0
17,112,1
17,112,2
17,112,3
17,112,4
17,112,5
18,18,0
18,18,1
18,18,2
18,18,3
18,18,4
18,18,5
18,19,0
18,19,1
18,19,2
18,19,3
18,19,4
18,19,5
18,20,0
18,20,1
18,20,2
18,20,3
18,20,4
18,20,5
18,20,6
18,20,7
18,20,8
18,21,0
18,21,1
18,21,2
18,21,3
18,21,4
18,21,5
18,21,6
18,21,7
18,21,8
18,22,0
18,22,1
18,22,2
18,22,3
18,22,4
18,22,5
18,22,6
18,22,7
18,22,8
18,23,0
18,23,1
18,23,2
18,23,3
18,23,4
18,23,5
18,23,6
18,23,7
18,23,8
18,24,0
18,24,1
18,24,2
18,24,3
18,24,4
18,24,5
18,24,6
18,24,7
18,24,8
18,25,0
18,25,1
18,25,2
18,25,3
18,25,4
18,25,5
18,25,6
18,25,7
18,25,8
18,26,0
18,26,1
18,26,2
18,26,3
18,26,4
18,26,5
18,26,6
18,26,7
18,26,8
18,27,0
18,27,1
18,27,2
18,27,3
18,27,4
18,27,5
18,28,0
18,28,1
18,28,2
18,28,3
18,28,4
18,28,5
18,29,0
18,29,1
18,29,2
18,29,3
18,29,4
18,29,5
18,85,0
18,85,1
18,85,2
18,85,3
18,85,4
18,85,5
18,86,0
18,86,1
18,86,2
18,86,3
18,86,4
18,86,5
18,87,0
18,87,5
18,88,0
18,88,5
18,89,0
18,89,5
18,90,0
18,90,5
18,91,0
18,91,1
18,91,2
18,91,3
18,91,4
18,91,5
18,92,0
18,92,1
18,92,2
18,92,3
18,92,4
18,92,5
18,93,0
18,93,1
18,93,2
18,93,3
18,93,4
18,93,5
18,94,0
18,94,1
18,94,2
18,94,3
18,94,4
18,94,5
18,95,0
18,95,1
18,95,2
18,95,3
18,95,4
18,95,5
18,96,0
18,96,1
18,96,2
18,96,3
18,96,4
18,96,5
18,97,0
18,97,1
18,97,2
18,97,3
18,97,4
18,97,5
18,98,0
18,98,1
18,98,2
18,98,3
18,98,4
18,98,5
18,99,0
18,99,1
18,99,2
18,99,3
18,99,4
18,99,5
18,100,0
18,100,1
18,100,2
18,100,3
18,100,4
18,100,5
18,101,0
18,101,1
18,101,2
18,101,3
18,101,4
18,101,5
18,102,0
18,102,1
18,102,2
18,102,3
18,102,4
18,102,5
18,103,0
18,103,1
18,103,2
18,103,3
18,103,4
18,103,5
18,104,0
18,104,1
18,104,2
18,104,3
18,104,4
18,104,5
18,105,0
18,105,1
18,105,2
18,105,3
18,105,4
18,105,5
18,106,0
18,106,1
18,106,2
18,106,3
18,106,4
18,106,5
18,107,0
18,107,1
18,107,2
18,107,3
18,107,4
18,107,5
18,108,0
18,108,1
18,108,2
18,108,3
18,108,4
18,108,5
18,109,0
18,109,1
18,109,2
18,109,3
18,109,4
18,109,5
18,110,0
18,110,1
18,110,2
18,110,3
18,110,4
18,110,5
18,111,0
18,111,1
18,111,2
18,111,3
18,111,4
18,111,5
18,112,0
18,112,1
18,112,2
18,112,3
18,112,4
18,112,5
19,17,0
19,17,1
19,17,2
19,17,3
19,17,4
19,17,5
19,18,0
19,18,1
19,18,2
19,18,3
19,18,4
19,18,5
19,19,0
19,19,1
19,19,2
19,19,3
19,19,4
19,19,5
19,19,6
19,19,7
19,19,8
19,20,0
19,20,1
19,20,2
19,20,3
19,20,4
19,20,5
19,20,6
19,20,7
19,20,8
19,21,0
19,21,1
19,21,2
19,21,3
19,21,4
19,21,5
19,21,6
19,21,7
19,21,8
19,22,0
19,22,1
19,22,2
19,22,3
19,22,4
19,22,5
19,22,6
19,22,7
19,22,8
19,23,0
19,23,5
19,23,6
19,23,7
19,23,8
19,24,0
19,24,5
19,24,6
19,24,7
19,24,8
19,25,0
19,25,1
19,25,2
19,25,3
19,25,4
19,25,5
19,25,6
19,25,7
19,25,8
19,26,0
19,26,1
19,26,2
19,26,3
19,26,4
19,26,5
19,26,6
19,26,7
19,26,8
19,27,0
19,27,1
19,27,2
19,27,3
19,27,4
19,27,5
19,27,6
19,27,7
19,27,8
19,28,0
19,28,1
19,28,2
19,28,3
19,28,4
19,28,5
19,28,6
19,28,7
19,28,8
19,29,0
19,29,1
19,29,2
19,29,3
19,29,4
19,29,5
19,85,0
19,85,1
19,85,2
19,85,3
19,85,4
19,85,5
19,86,0
19,86,1
19,86,2
19,86,3
19,86,4
19,86,5
19,87,0
19,87,5
19,88,0
19,88,5
19,89,0
19,89,5
19,90,0
19,90,5
19,91,0
19,91,1
19,91,2
19,91,3
19,91,4
19,91,5
19,92,0
19,92,1
19,92,2
19,92,3
19,92,4
19,92,5
19,93,0
19,93,1
19,93,2
19,93,3
19,93,4
19,93,5
19,94,0
19,94,1
19,94,2
19,94,3
19,94,4
19,94,5
19,95,0
19,95,1
19,95,2
19,95,3
19,95,4
19,95,5
19,96,0
19,96,1
19,96,2
19,96,3
19,96,4
19,96,5
19,97,0
19,97,1
19,97,2
19,97,3
19,97,4
19,97,5
19,98,0
19,98,1
19,98,2
19,98,3
19,98,4
19,98,5
19,99,0
19,99,1
19,99,2
19,99,3
19,99,4
19,99,5
19,100,0
19,100,1
19,100,2
19,100,3
19,100,4
19,100,5
19,101,0
19,101,1
19,101,2
19,101,3
19,101,4
19,101,5
19,102,0
19,102,1
19,102,2
19,102,3
19,102,4
19,102,5
19,103,0
19,103,1
19,103,2
19,103,3
19,103,4
19,103,5
19,104,0
19,104,1
19,104,2
19,104,3
19,104,4
19,104,5
19,105,0
19,105,1
19,105,2
19,105,3
19,105,4
19,105,5
19,106,0
19,106,1
19,106,2
19,106,3
19,106,4
19,106,5
19,107,0
19,107,1
19,107,2
19,107,3
19,107,4
19,107,5
19,108,0
19,108,1
19,108,2
19,108,3
19,108,4
19,108,5
19,109,0
19,109,1
19,109,2
19,109,3
19,109,4
19,109,5
19,110,0
19,110,1
19,110,2
19,110,3
19,110,4
19,110,5
19,111,0
19,111,1
19,111,2
19,111,3
19,111,4
19,111,5
19,112,0
19,112,1
19,112,2
19,112,3
19,112,4
19,112,5
20,17,0
20,17,1
20,17,2
20,17,3
20,17,4
20,17,5
20,18,0
20,18,1
20,18,2
20,18,3
20,18,4
20,18,5
20,18,6
20,18,7
20,18,8
20,19,0
20,19,1
20,19,2
20,19,3
20,19,4
20,19,5
20,19,6
20,19,7
20,19,8
20,20,0
20,20,1
20,20,2
20,20,3
20,20,4
20,20,5
20,20,6
20,20,7
20,20,8
20,21,0
20,21,5
20,21,6
20,21,7
20,21,8
20,22,0
20,22,5
20,22,6
20,22,7
20,22,8
20,23,0
20,23,7
20,23,8
20,24,0
20,24,5
20,24,6
20,24,7
20,24,8
20,25,0
20,25,5
20,25,6
20,25,7
20,25,8
20,26,0
20,26,5
20,26,6
20,26,7
20,26,8
20,27,0
20,27,1
20,27,2
20,27,3
20,27,4
20,27,5
20,27,6
20,27,7
20,27,8
20,28,0
20,28,1
20,28,2
20,28,3
20,28,4
20,28,5
20,28,6
20,28,7
20,28,8
20,29,0
20,29,1
20,29,2
20,29,3
20,29,4
20,29,5
20,30,0
20,30,1
20,30,2
20,30,3
20,30,4
20,30,5
20,85,0
20,85,1
20,85,2
20,85,3
20,85,4
20,85,5
20,86,0
20,86,1
20,86,2
20,86,3
20,86,4
20,86,5
20,87,0
20,87,5
20,88,0
20,88,5
20,89,0
20,89,5
20,90,0
20,90,5
20,91,0
20,91,1
20,91,2
20,91,3
20,91,4
20,91,5
20,92,0
20,92,1
20,92,2
20,92,3
20,92,4
20,92,5
20,93,0
20,93,1
20,93,2
20,93,3
20,93,4
20,93,5
20,94,0
20,94,1
20,94,2
20,94,3
20,94,4
20,94,5
20,95,0
20,95,1
20,95,2
20,95,3
20,95,4
20,95,5
20,96,0
20,96,1
20,96,2
20,96,3
20,96,4
20,96,5
20,97,0
20,97,1
20,97,2
20,97,3
20,97,4
20,97,5
20,98,0
20,98,1
20,98,2
20,98,3
20,98,4
20,98,5
20,99,0
20,99,1
20,99,2
20,99,3
20,99,4
20,99,5
20,100,0
20,100,1
20,100,2
20,100,3
20,100,4
20,100,5
20,101,0
20,101,1
20,101,2
20,101,3
20,101,4
20,101,5
20,102,0
20,102,1
20,102,2
20,102,3
20,102,4
20,102,5
20,103,0
20,103,1
20,103,2
20,103,3
20,103,4
20,103,5
20,104,0
20,104,1
20,104,2
20,104,3
20,104,4
20,104,5
20,105,0
20,105,1
20,105,2
20,105,3
20,105,4
20,105,5
20,106,0
20,106,1
20,106,2
20,106,3
20,106,4
20,106,5
20,107,0
20,107,1
20,107,2
20,107,3
20,107,4
20,107,5
20,108,0
20,108,1
20,108,2
20,108,3
20,108,4
20,108,5
20,109,0
20,109,1
20,109,2
20,109,3
20,109,4
20,109,5
20,110,0
20,110,1
20,110,2
20,110,3
20,110,4
20,110,5
20,111,0
20,111,1
20,111,2
20,111,3
20,111,4
20,111,5
20,112,0
20,112,1
20,112,2
20,112,3
20,112,4
20,112,5
21,17,0
21,17,1
21,17,2
21,17,3
21,17,4
21,17,5
21,18,0
21,18,1
21,18,2
21,18,3
21,18,4
21,18,5
21,18,6
21,18,7
21,18,8
21,19,0
21,19,1
21,19,2
21,19,3
21,19,4
21,19,5
21,19,6
21,19,7
21,19,8
21,20,0
21,20,5
21,20,6
21,20,7
21,20,8
21,21,0
21,21,1
21,21,2
21,21,3
21,21,4
21,21,5
21,21,6
21,21,7
21,21,8
21,22,0
21,22,1
21,22,2
21,22,3
21,22,4
21,22,5
21,22,6
21,22,7
21,22,8
21,23,0
21,23,1
21,23,2
21,23,3
21,23,4
21,23,5
21,23,6
21,23,7
21,23,8
21,24,0
21,24,1
21,24,2
21,24,3
21,24,4
21,24,5
21,24,6
21,24,7
21,24,8
21,25,0
21,25,1
21,25,2
21,25,3
21,25,4
21,25,5
21,25,6
21,25,7
21,25,8
21,26,0
21,26,1
21,26,2
21,26,3
21,26,4
21,26,5
21,26,6
21,26,7
21,26,8
21,27,0
21,27,5
21,27,6
21,27,7
21,27,8
21,28,0
21,28,1
21,28,2
21,28,3
21,28,4
21,28,5
21,28,6
21,28,7
21,28,8
21,29,0
21,29,1
21,29,2
21,29,3
21,29,4
21,29,5
21,29,6
21,29,7
21,29,8
21,30,0
21,30,1
21,30,2
21,30,3
21,30,4
21,30,5
21,85,0
21,85,1
21,85,2
21,85,3
21,85,4
21,85,5
21,86,0
21,86,1
21,86,2
21,86,3
21,86,4
21,86,5
21,87,0
21,87,5
21,88,0
21,88,5
21,89,0
21,89,5
21,90,0
21,90,5
21,91,0
21,91,1
21,91,2
21,91,3
21,91,4
21,91,5
21,92,0
21,92,1
21,92,2
21,92,3
21,92,4
21,92,5
21,93,0
21,93,1
21,93,2
21,93,3
21,93,4
21,93,5
21,94,0
21,94,1
21,94,2
21,94,3
21,94,4
21,94,5
21,95,0
21,95,1
21,95,2
21,95,3
21,95,4
21,95,5
21,96,0
21,96,1
21,96,2
21,96,3
21,96,4
21,96,5
21,97,0
21,97,1
21,97,2
21,97,3
21,97,4
21,97,5
21,98,0
21,98,1
21,98,2
21,98,3
21,98,4
21,98,5
21,99,0
21,99,1
21,99,2
21,99,3
21,99,4
21,99,5
21,100,0
21,100,1
21,100,2
21,100,3
21,100,4
21,100,5
21,101,0
21,101,1
21,101,2
21,101,3
21,101,4
21,101,5
21,102,0
21,102,1
21,102,2
21,102,3
21,102,4
21,102,5
21,103,0
21,103,1
21,103,2
21,103,3
21,103,4
21,103,5
21,104,0
21,104,1
21,104,2
21,104,3
21,104,4
21,104,5
21,105,0
21,105,1
21,105,2
21,105,3
21,105,4
21,105,5
21,106,0
21,106,1
21,106,2
21,106,3
21,106,4
21,106,5
21,107,0
21,107,1
21,107,2
21,107,3
21,107,4
21,107,5
21,108,0
21,108,1
21,108,2
21,108,3
21,108,4
21,108,5
21,109,0
21,109,1
21,109,2
21,109,3
21,109,4
21,109,5
21,110,0
21,110,1
21,110,2
21,110,3
21,110,4
21,110,5
21,111,0
21,111,1
21,111,2
21,111,3
21,111,4
21,111,5
21,112,0
21,112,1
21,112,2
21,112,3
21,112,4
21,112,5
22,16,0
22,16,1
22,16,2
22,16,3
22,16,4
22,16,5
22,17,0
22,17,1
22,17,2
22,17,3
22,17,4
22,17,5
22,18,0
22,18,1
22,18,2
22,18,3
22,18,4
22,18,5
22,18,6
22,18,7
22,18,8
22,19,0
22,19,5
22,19,6
22,19,7
22,19,8
22,20,0
22,20,1
22,20,2
22,20,3
22,20,4
22,20,5
22,20,6
22,20,7
22,20,8
22,21,0
22,21,1
22,21,2
22,21,3
22,21,4
22,21,5
22,21,6
22,21,7
22,21,8
22,22,0
22,22,1
22,22,2
22,22,3
22,22,4
22,22,5
22,22,6
22,22,7
22,22,8
22,23,0
22,23,1
22,23,2
22,23,3
22,23,4
22,23,5
22,23,6
22,23,7
22,23,8
22,24,0
22,24,1
22,24,2
22,24,3
22,24,4
22,24,5
22,24,6
22,24,7
22,24,8
22,25,0
22,25,1
22,25,2
22,25,3
22,25,4
22,25,5
22,25,6
22,25,7
22,25,8
22,26,0
22,26,1
22,26,2
22,26,3
22,26,4
22,26,5
22,26,6
22,26,7
22,26,8
22,27,0
22,27,5
22,27,6
22,27,7
22,27,8
22,28,0
22,28,1
22,28,2
22,28,3
22,28,4
22,28,5
22,28,6
22,28,7
22,28,8
22,29,0
22,29,1
22,29,2
22,29,3
22,29,4
22,29,5
22,29,6
22,29,7
22,29,8
22,30,0
22,30,1
22,30,2
22,30,3
22,30,4
22,30,5
22,85,0
22,85,1
22,85,2
22,85,3
22,85,4
22,85,5
22,86,0
22,86,1
22,86,2
22,86,3
22,86,4
22,86,5
22,87,0
22,87,5
22,88,0
22,88,5
22,89,0
22,89,5
22,90,0
22,90,5
22,91,0
22,91,1
22,91,2
22,91,3
22,91,4
22,91,5
22,92,0
22,92,1
22,92,2
22,92,3
22,92,4
22,92,5
22,93,0
22,93,1
22,93,2
22,93,3
22,93,4
22,93,5
22,94,0
22,94,1
22,94,2
22,94,3
22,94,4
22,94,5
22,95,0
22,95,1
22,95,2
22,95,3
22,95,4
22,95,5
22,96,0
22,96,1
22,96,2
22,96,3
22,96,4
22,96,5
22,97,0
22,97,1
22,97,2
22,97,3
22,97,4
22,97,5
22,98,0
22,98,1
22,98,2
22,98,3
22,98,4
22,98,5
22,99,0
22,99,1
22,99,2
22,99,3
22,99,4
22,99,5
22,100,0
22,100,1
22,100,2
22,100,3
22,100,4
22,100,5
22,101,0
22,101,1
22,101,2
22,101,3
22,101,4
22,101,5
22,102,0
22,102,1
22,102,2
22,102,3
22,102,4
22,102,5
22,103,0
22,103,1
22,103,2
22,103,3
22,103,4
22,103,5
22,104,0
22,104,1
22,104,2
22,104,3
22,104,4
22,104,5
22,105,0
22,105,1
22,105,2
22,105,3
22,105,4
22,105,5
22,106,0
22,106,1
22,106,2
22,106,3
22,106,4
22,106,5
22,107,0
22,107,1
22,107,2
22,107,3
22,107,4
22,107,5
22,108,0
22,108,1
22,108,2
22,108,3
22,108,4
22,108,5
22,109,0
22,109,1
22,109,2
22,109,3
22,109,4
22,109,5
22,110,0
22,110,1
22,110,2
22,110,3
22,110,4
22,110,5
22,111,0
22,111,1
22,111,2
22,111,3
22,111,4
22,111,5
22,112,0
22,112,1
22,112,2
22,112,3
22,112,4
22,112,5
23,16,0
23,16,1
23,16,2
23,16,3
23,16,4
23,16,5
23,17,0
23,17,1
23,17,2
23,17,3
23,17,4
23,17,5
23,18,0
23,18,1
23,18,2
23,18,3
23,18,4
23,18,5
23,18,6
23,18,7
23,18,8
23,19,0
23,19,5
23,19,6
23,19,7
23,19,8
23,20,0
23,20,1
23,20,2
23,20,3
23,20,4
23,20,5
23,20,6
23,20,7
23,20,8
23,21,0
23,21,1
23,21,2
23,21,3
23,21,4
23,21,5
23,21,6
23,21,7
23,21,8
23,22,0
23,22,1
23,22,2
23,22,3
23,22,4
23,22,5
23,22,6
23,22,7
23,22,8
23,25,0
23,25,1
23,25,2
23,25,3
23,25,4
23,25,5
23,25,6
23,25,7
23,25,8
23,26,0
23,26,1
23,26,2
23,26,3
23,26,4
23,26,5
23,26,6
23,26,7
23,26,8
23,27,0
23,27,5
23,27,6
23,27,7
23,27,8
23,28,0
23,28,5
23,28,6
23,28,7
23,28,8
23,29,0
23,29,1
23,29,2
23,29,3
23,29,4
23,29,5
23,29,6
23,29,7
23,29,8
23,30,0
23,30,1
23,30,2
23,30,3
23,30,4
23,30,5
23,85,0
23,85,1
23,85,2
23,85,3
23,85,4
23,85,5
23,86,0
23,86,1
23,86,2
23,86,3
23,86,4
23,86,5
23,87,0
23,87,5
23,88,0
23,88,5
23,89,0
23,89,5
23,90,0
23,90,5
23,91,0
23,91,1
23,91,2
23,91,3
23,91,4
23,91,5
23,92,0
23,92,1
23,92,2
23,92,3
23,92,4
23,92,5
23,93,0
23,93,1
23,93,2
23,93,3
23,93,4
23,93,5
23,94,0
23,94,1
23,94,2
23,94,3
23,94,4
23,94,5
23,95,0
23,95,1
23,95,2
23,95,3
23,95,4
23,95,5
23,96,0
23,96,1
23,96,2
23,96,3
23,96,4
23,96,5
23,97,0
23,97,1
23,97,2
23,97,3
23,97,4
23,97,5
23,98,0
23,98,1
23,98,2
23,98,3
23,98,4
23,98,5
23,99,0
23,99,1
23,99,2
23,99,3
23,99,4
23,99,5
23,100,0
23,100,1
23,100,2
23,100,3
23,100,4
23,100,5
23,101,0
23,101,1
23,101,2
23,101,3
23,101,4
23,101,5
23,102,0
23,102,1
23,102,2
23,102,3
23,102,4
23,102,5
23,103,0
23,103,1
23,103,2
23,103,3
23,103,4
23,103,5
23,104,0
23,104,1
23,104,2
23,104,3
23,104,4
23,104,5
23,105,0
23,105,1
23,105,2
23,105,3
23,105,4
23,105,5
23,106,0
23,106,1
23,106,2
23,106,3
23,106,4
23,106,5
23,107,0
23,107,1
23,107,2
23,107,3
23,107,4
23,107,5
23,108,0
23,108,1
23,108,2
23,108,3
23,108,4
23,108,5
23,109,0
23,109,1
23,109,2
23,109,3
23,109,4
23,109,5
23,110,0
23,110,1
23,110,2
23,110,3
23,110,4
23,110,5
23,111,0
23,111,1
23,111,2
23,111,3
23,111,4
23,111,5
23,112,0
23,112,1
23,112,2
23,112,3
23,112,4
23,112,5
24,16,0
24,16,1
24,16,2
24,16,3
24,16,4
24,16,5
24,17,0
24,17,1
24,17,2
24,17,3
24,17,4
24,17,5
24,18,0
24,18,1
24,18,2
24,18,3
24,18,4
24,18,5
24,18,6
24,18,7
24,18,8
24,19,0
24,19,5
24,19,6
24,19,7
24,19,8
24,20,0
24,20,1
24,20,2
24,20,3
24,20,4
24,20,5
24,20,6
24,20,7
24,20,8
24,21,0
24,21,1
24,21,2
24,21,3
24,21,4
24,21,5
24,21,6
24,21,7
24,21,8
24,22,0
24,22,1
24,22,2
24,22,3
24,22,4
24,22,5
24,22,6
24,22,7
24,22,8
24,25,0
24,25,1
24,25,2
24,25,3
24,25,4
24,25,5
24,25,6
24,25,7
24,25,8
24,26,0
24,26,1
24,26,2
24,26,3
24,26,4
24,26,5
24,26,6
24,26,7
24,26,8
24,27,0
24,27,7
24,27,8
24,28,0
24,28,5
24,28,6
24,28,7
24,28,8
24,29,0
24,29,1
24,29,2
24,29,3
24,29,4
24,29,5
24,29,6
24,29,7
24,29,8
24,30,0
24,30,1
24,30,2
24,30,3
24,30,4
24,30,5
24,85,0
24,85,1
24,85,2
24,85,3
24,85,4
24,85,5
24,86,0
24,86,1
24,86,2
24,86,3
24,86,4
24,86,5
24,87,0
24,87,5
24,88,0
24,88,5
24,89,0
24,89,5
24,90,0
24,90,5
24,91,0
24,91,1
24,91,2
24,91,3
24,91,4
24,91,5
24,92,0
24,92,1
24,92,2
24,92,3
24,92,4
24,92,5
24,93,0
24,93,1
24,93,2
24,93,3
24,93,4
24,93,5
24,94,0
24,94,1
24,94,2
24,94,3
24,94,4
24,94,5
24,95,0
24,95,1
24,95,2
24,95,3
24,95,4
24,95,5
24,96,0
24,96,1
24,96,2
24,96,3
24,96,4
24,96,5
24,97,0
24,97,1
24,97,2
24,97,3
24,97,4
24,97,5
24,98,0
24,98,1
24,98,2
24,98,3
24,98,4
24,98,5
24,99,0
24,99,1
24,99,2
24,99,3
24,99,4
24,99,5
24,100,0
24,100,1
24,100,2
24,100,3
24,100,4
24,100,5
24,101,0
24,101,1
24,101,2
24,101,3
24,101,4
24,101,5
24,102,0
24,102,1
24,102,2
24,102,3
24,102,4
24,102,5
24,103,0
24,103,1
24,103,2
24,103,3
24,103,4
24,103,5
24,104,0
24,104,1
24,104,2
24,104,3
24,104,4
24,104,5
24,105,0
24,105,1
24,105,2
24,105,3
24,105,4
24,105,5
24,106,0
24,106,1
24,106,2
24,106,3
24,106,4
24,106,5
24,107,0
24,107,1
24,107,2
24,107,3
24,107,4
24,107,5
24,108,0
24,108,1
24,108,2
24,108,3
24,108,4
24,108,5
24,109,0
24,109,1
24,109,2
24,109,3
24,109,4
24,109,5
24,110,0
24,110,1
24,110,2
24,110,3
24,110,4
24,110,5
24,111,0
24,111,1
24,111,2
24,111,3
24,111,4
24,111,5
24,112,0
24,112,1
24,112,2
24,112,3
24,112,4
24,112,5
25,16,0
25,16,1
25,16,2
25,16,3
25,16,4
25,16,5
25,17,0
25,17,1
25,17,2
25,17,3
25,17,4
25,17,5
25,18,0
25,18,5
25,18,6
25,18,7
25,18,8
25,19,0
25,19,5
25,19,6
25,19,7
25,19,8
25,20,0
25,20,1
25,20,2
25,20,3
25,20,4
25,20,5
25,20,6
25,20,7
25,20,8
25,21,0
25,21,1
25,21,2
25,21,3
25,21,4
25,21,5
25,21,6
25,21,7
25,21,8
25,22,0
25,22,1
25,22,2
25,22,3
25,22,4
25,22,5
25,22,6
25,22,7
25,22,8
25,23,0
25,23,1
25,23,2
25,23,3
25,23,4
25,23,5
25,23,6
25,23,7
25,23,8
25,24,0
25,24,1
25,24,2
25,24,3
25,24,4
25,24,5
25,24,6
25,24,7
25,24,8
25,25,0
25,25,1
25,25,2
25,25,3
25,25,4
25,25,5
25,25,6
25,25,7
25,25,8
25,26,0
25,26,1
25,26,2
25,26,3
25,26,4
25,26,5
25,26,6
25,26,7
25,26,8
25,27,0
25,27,5
25,27,6
25,27,7
25,27,8
25,28,0
25,28,5
25,28,6
25,28,7
25,28,8
25,29,0
25,29,1
25,29,2
25,29,3
25,29,4
25,29,5
25,29,6
25,29,7
25,29,8
25,30,0
25,30,1
25,30,2
25,30,3
25,30,4
25,30,5
25,85,0
25,85,1
25,85,2
25,85,3
25,85,4
25,85,5
25,86,0
25,86,1
25,86,2
25,86,3
25,86,4
25,86,5
25,87,0
25,87,5
25,88,0
25,88,5
25,89,0
25,89,5
25,90,0
25,90,5
25,91,0
25,91,1
25,91,2
25,91,3
25,91,4
25,91,5
25,92,0
25,92,1
25,92,2
25,92,3
25,92,4
25,92,5
25,93,0
25,93,1
25,93,2
25,93,3
25,93,4
25,93,5
25,94,0
25,94,1
25,94,2
25,94,3
25,94,4
25,94,5
25,95,0
25,95,1
25,95,2
25,95,3
25,95,4
25,95,5
25,96,0
25,96,1
25,96,2
25,96,3
25,96,4
25,96,5
25,97,0
25,97,1
25,97,2
25,97,3
25,97,4
25,97,5
25,98,0
25,98,1
25,98,2
25,98,3
25,98,4
25,98,5
25,99,0
25,99,1
25,99,2
25,99,3
25,99,4
25,99,5
25,100,0
25,100,1
25,100,2
25,100,3
25,100,4
25,100,5
25,101,0
25,101,1
25,101,2
25,101,3
25,101,4
